URUN_KODU;TARIH;MIKTAR
URUN-236;2016-08-01;22000
URUN-236;2016-09-01;24500
URUN-236;2016-10-01;12250
URUN-236;2016-11-01;47000
URUN-236;2016-12-01;33500
URUN-236;2017-01-01;5250
URUN-236;2017-02-01;19250
URUN-236;2017-03-01;23875
URUN-236;2017-04-01;17250
URUN-236;2017-05-01;19250
URUN-236;2017-06-01;24500
URUN-236;2017-07-01;4125
URUN-236;2017-08-01;21875
URUN-236;2017-09-01;30375
URUN-236;2017-10-01;30625
URUN-236;2017-11-01;14000
URUN-236;2017-12-01;25750
URUN-236;2018-01-01;7875
URUN-236;2018-02-01;6125
URUN-236;2018-03-01;38375
URUN-236;2018-04-01;875
URUN-236;2018-05-01;45625
URUN-236;2018-06-01;34125
URUN-236;2018-07-01;1625
URUN-236;2018-08-01;29875
URUN-236;2018-09-01;40375
URUN-236;2018-10-01;50750
URUN-236;2018-11-01;72875
URUN-236;2018-12-01;5000
URUN-237;2015-03-01;16125
URUN-237;2015-04-01;6875
URUN-237;2015-05-01;44875
URUN-237;2015-06-01;13875
URUN-237;2015-07-01;15375
URUN-237;2015-08-01;6750
URUN-237;2015-09-01;22125
URUN-237;2015-10-01;9000
URUN-237;2015-11-01;4000
URUN-237;2015-12-01;5750
URUN-237;2016-01-01;7875
URUN-237;2016-02-01;14250
URUN-237;2016-03-01;6000
URUN-237;2016-04-01;15786
URUN-237;2016-05-01;13125
URUN-237;2016-06-01;26041
URUN-237;2016-07-01;27625
URUN-237;2016-08-01;18625
URUN-237;2016-09-01;12876
URUN-237;2016-10-01;8125
URUN-237;2016-11-01;19750
URUN-237;2016-12-01;23750
URUN-237;2017-01-01;10250
URUN-237;2017-02-01;5625
URUN-237;2017-03-01;18250
URUN-237;2017-04-01;15500
URUN-237;2017-05-01;15750
URUN-237;2017-06-01;4500
URUN-237;2017-07-01;7000
URUN-237;2017-08-01;7375
URUN-237;2017-09-01;4500
URUN-237;2017-10-01;12375
URUN-237;2017-11-01;10000
URUN-237;2017-12-01;21250
URUN-237;2018-01-01;7000
URUN-237;2018-02-01;5500
URUN-237;2018-03-01;13500
URUN-237;2018-04-01;125
URUN-237;2018-05-01;6125
URUN-237;2018-06-01;2000
URUN-237;2018-07-01;7875
URUN-237;2018-08-01;12125
URUN-237;2018-09-01;7125
URUN-237;2018-10-01;1000
URUN-237;2018-11-01;2375
URUN-237;2018-12-01;0
URUN-238;2015-03-01;3100
URUN-238;2015-04-01;1200
URUN-238;2015-05-01;600
URUN-238;2015-06-01;2900
URUN-238;2015-07-01;600
URUN-238;2015-08-01;4300
URUN-238;2015-09-01;3400
URUN-238;2015-10-01;6000
URUN-238;2015-11-01;2400
URUN-238;2015-12-01;700
URUN-238;2016-01-01;1500
URUN-238;2016-02-01;6300
URUN-238;2016-03-01;2000
URUN-238;2016-04-01;2618
URUN-238;2016-05-01;300
URUN-238;2016-06-01;4320
URUN-238;2016-07-01;8100
URUN-238;2016-08-01;1300
URUN-238;2016-09-01;600
URUN-238;2016-10-01;1600
URUN-238;2016-11-01;1900
URUN-238;2016-12-01;14500
URUN-238;2017-01-01;100
URUN-238;2017-02-01;6800
URUN-238;2017-03-01;3000
URUN-238;2017-04-01;2300
URUN-238;2017-05-01;6800
URUN-238;2017-06-01;1200
URUN-238;2017-07-01;10800
URUN-238;2017-08-01;300
URUN-238;2017-09-01;700
URUN-238;2017-10-01;3600
URUN-238;2017-11-01;0
URUN-238;2017-12-01;3400
URUN-238;2018-01-01;1800
URUN-238;2018-02-01;2000
URUN-238;2018-03-01;800
URUN-238;2018-04-01;300
URUN-238;2018-05-01;1600
URUN-238;2018-06-01;1900
URUN-238;2018-07-01;0
URUN-238;2018-08-01;400
URUN-238;2018-09-01;300
URUN-238;2018-10-01;400
URUN-238;2018-11-01;500
URUN-238;2018-12-01;0
URUN-239;2015-03-01;74805
URUN-239;2015-04-01;52100
URUN-239;2015-05-01;63560
URUN-239;2015-06-01;69980
URUN-239;2015-07-01;121195
URUN-239;2015-08-01;88420
URUN-239;2015-09-01;126780
URUN-239;2015-10-01;127890
URUN-239;2015-11-01;62760
URUN-239;2015-12-01;72150
URUN-239;2016-01-01;78560
URUN-239;2016-02-01;101490
URUN-239;2016-03-01;128090
URUN-239;2016-04-01;108280
URUN-239;2016-05-01;84310
URUN-239;2016-06-01;122690
URUN-239;2016-07-01;123725
URUN-239;2016-08-01;48280
URUN-239;2016-09-01;122730
URUN-239;2016-10-01;94360
URUN-239;2016-11-01;108300
URUN-239;2016-12-01;98720
URUN-239;2017-01-01;65360
URUN-239;2017-02-01;57400
URUN-239;2017-03-01;108080
URUN-239;2017-04-01;52800
URUN-239;2017-05-01;90860
URUN-239;2017-06-01;15560
URUN-239;2017-07-01;3300
URUN-239;2017-08-01;14120
URUN-239;2017-09-01;34110
URUN-239;2017-10-01;41080
URUN-239;2017-11-01;27800
URUN-239;2017-12-01;71610
URUN-239;2018-01-01;6680
URUN-239;2018-02-01;14280
URUN-239;2018-03-01;32380
URUN-239;2018-04-01;1520
URUN-239;2018-05-01;57630
URUN-239;2018-06-01;26880
URUN-239;2018-07-01;4560
URUN-239;2018-08-01;15290
URUN-239;2018-09-01;25850
URUN-239;2018-10-01;7960
URUN-239;2018-11-01;5320
URUN-239;2018-12-01;0
URUN-240;2017-07-01;1000
URUN-240;2017-08-01;6500
URUN-240;2017-09-01;14000
URUN-240;2017-10-01;7375
URUN-240;2017-11-01;0
URUN-240;2017-12-01;3500
URUN-240;2018-01-01;0
URUN-240;2018-02-01;500
URUN-240;2018-03-01;19500
URUN-240;2018-04-01;500
URUN-240;2018-05-01;26500
URUN-240;2018-06-01;15000
URUN-240;2018-07-01;750
URUN-240;2018-08-01;20625
URUN-240;2018-09-01;37500
URUN-240;2018-10-01;32000
URUN-240;2018-11-01;30500
URUN-240;2018-12-01;0
URUN-241;2015-03-01;24565
URUN-241;2015-04-01;12300
URUN-241;2015-05-01;13010
URUN-241;2015-06-01;21270
URUN-241;2015-07-01;13960
URUN-241;2015-08-01;5470
URUN-241;2015-09-01;11465
URUN-241;2015-10-01;29880
URUN-241;2015-11-01;2250
URUN-241;2015-12-01;15870
URUN-241;2016-01-01;7995
URUN-241;2016-02-01;14925
URUN-241;2016-03-01;6970
URUN-241;2016-04-01;21967
URUN-241;2016-05-01;6120
URUN-241;2016-06-01;25905
URUN-241;2016-07-01;12680
URUN-241;2016-08-01;7590
URUN-241;2016-09-01;29130
URUN-241;2016-10-01;15570
URUN-241;2016-11-01;66130
URUN-241;2016-12-01;11290
URUN-241;2017-01-01;18035
URUN-241;2017-02-01;6365
URUN-241;2017-03-01;10875
URUN-241;2017-04-01;9355
URUN-241;2017-05-01;13650
URUN-241;2017-06-01;18750
URUN-241;2017-07-01;16225
URUN-241;2017-08-01;15210
URUN-241;2017-09-01;9475
URUN-241;2017-10-01;17490
URUN-241;2017-11-01;20975
URUN-241;2017-12-01;22440
URUN-241;2018-01-01;8000
URUN-241;2018-02-01;3670
URUN-241;2018-03-01;10615
URUN-241;2018-04-01;6500
URUN-241;2018-05-01;9550
URUN-241;2018-06-01;7565
URUN-241;2018-07-01;700
URUN-241;2018-08-01;6500
URUN-241;2018-09-01;5460
URUN-241;2018-10-01;22000
URUN-241;2018-11-01;5070
URUN-241;2018-12-01;0
URUN-242;2015-03-01;54875
URUN-242;2015-04-01;27375
URUN-242;2015-05-01;23375
URUN-242;2015-06-01;9500
URUN-242;2015-07-01;66250
URUN-242;2015-08-01;25375
URUN-242;2015-09-01;40625
URUN-242;2015-10-01;74500
URUN-242;2015-11-01;9500
URUN-242;2015-12-01;46750
URUN-242;2016-01-01;27625
URUN-242;2016-02-01;27875
URUN-242;2016-03-01;38750
URUN-242;2016-04-01;35893
URUN-242;2016-05-01;22375
URUN-242;2016-06-01;47644
URUN-242;2016-07-01;62250
URUN-242;2016-08-01;53625
URUN-242;2016-09-01;64750
URUN-242;2016-10-01;31750
URUN-242;2016-11-01;29750
URUN-242;2016-12-01;47750
URUN-242;2017-01-01;6000
URUN-242;2017-02-01;14125
URUN-242;2017-03-01;26250
URUN-242;2017-04-01;22000
URUN-242;2017-05-01;51000
URUN-242;2017-06-01;12750
URUN-242;2017-07-01;61000
URUN-242;2017-08-01;28375
URUN-242;2017-09-01;6250
URUN-242;2017-10-01;22125
URUN-242;2017-11-01;10500
URUN-242;2017-12-01;50500
URUN-242;2018-01-01;20750
URUN-242;2018-02-01;46500
URUN-242;2018-03-01;14500
URUN-242;2018-04-01;3500
URUN-242;2018-05-01;37750
URUN-242;2018-06-01;18250
URUN-242;2018-07-01;5250
URUN-242;2018-08-01;8875
URUN-242;2018-09-01;4125
URUN-242;2018-10-01;7000
URUN-242;2018-11-01;2750
URUN-242;2018-12-01;0
URUN-243;2015-03-01;13500
URUN-243;2015-04-01;2000
URUN-243;2015-05-01;8000
URUN-243;2015-06-01;2500
URUN-243;2015-07-01;9000
URUN-243;2015-08-01;3000
URUN-243;2015-09-01;8500
URUN-243;2015-10-01;11500
URUN-243;2015-11-01;4500
URUN-243;2015-12-01;2000
URUN-243;2016-01-01;9000
URUN-243;2016-02-01;1000
URUN-243;2016-03-01;0
URUN-243;2016-04-01;5018
URUN-243;2016-05-01;3500
URUN-243;2016-06-01;4518
URUN-243;2016-07-01;7500
URUN-243;2016-08-01;13000
URUN-243;2016-09-01;5000
URUN-243;2016-10-01;3500
URUN-243;2016-11-01;3500
URUN-243;2016-12-01;6000
URUN-243;2017-01-01;3000
URUN-243;2017-02-01;3000
URUN-243;2017-03-01;1500
URUN-243;2017-04-01;500
URUN-243;2017-05-01;5500
URUN-243;2017-06-01;4000
URUN-243;2017-07-01;500
URUN-243;2017-08-01;8500
URUN-243;2017-09-01;3500
URUN-243;2017-10-01;2000
URUN-243;2017-11-01;1000
URUN-243;2017-12-01;8000
URUN-243;2018-01-01;6000
URUN-243;2018-02-01;3000
URUN-243;2018-03-01;7500
URUN-243;2018-04-01;4000
URUN-243;2018-05-01;4500
URUN-243;2018-06-01;7500
URUN-243;2018-07-01;1500
URUN-243;2018-08-01;4500
URUN-243;2018-09-01;12000
URUN-243;2018-10-01;8000
URUN-243;2018-11-01;500
URUN-243;2018-12-01;0
URUN-244;2015-03-01;9000
URUN-244;2015-04-01;500
URUN-244;2015-05-01;5000
URUN-244;2015-06-01;1500
URUN-244;2015-07-01;7500
URUN-244;2015-08-01;2500
URUN-244;2015-09-01;7750
URUN-244;2015-10-01;8500
URUN-244;2015-11-01;3500
URUN-244;2015-12-01;2000
URUN-244;2016-01-01;4000
URUN-244;2016-02-01;1500
URUN-244;2016-03-01;0
URUN-244;2016-04-01;4018
URUN-244;2016-05-01;2000
URUN-244;2016-06-01;5520
URUN-244;2016-07-01;3000
URUN-244;2016-08-01;9000
URUN-244;2016-09-01;2000
URUN-244;2016-10-01;5500
URUN-244;2016-11-01;3500
URUN-244;2016-12-01;1500
URUN-244;2017-01-01;1000
URUN-244;2017-02-01;1500
URUN-244;2017-03-01;4000
URUN-244;2017-04-01;0
URUN-244;2017-05-01;3000
URUN-244;2017-06-01;2000
URUN-244;2017-07-01;4000
URUN-244;2017-08-01;4500
URUN-244;2017-09-01;5050
URUN-244;2017-10-01;3450
URUN-244;2017-11-01;500
URUN-244;2017-12-01;5500
URUN-244;2018-01-01;5000
URUN-244;2018-02-01;500
URUN-244;2018-03-01;7000
URUN-244;2018-04-01;2000
URUN-244;2018-05-01;3500
URUN-244;2018-06-01;7500
URUN-244;2018-07-01;1500
URUN-244;2018-08-01;2500
URUN-244;2018-09-01;11500
URUN-244;2018-10-01;3000
URUN-244;2018-11-01;0
URUN-244;2018-12-01;0
URUN-245;2015-03-01;3000
URUN-245;2015-04-01;500
URUN-245;2015-05-01;2000
URUN-245;2015-06-01;1000
URUN-245;2015-07-01;2000
URUN-245;2015-08-01;1000
URUN-245;2015-09-01;2500
URUN-245;2015-10-01;2000
URUN-245;2015-11-01;0
URUN-245;2015-12-01;0
URUN-245;2016-01-01;3500
URUN-245;2016-02-01;1500
URUN-245;2016-03-01;0
URUN-245;2016-04-01;1500
URUN-245;2016-05-01;1000
URUN-245;2016-06-01;1250
URUN-245;2016-07-01;3000
URUN-245;2016-08-01;500
URUN-245;2016-09-01;500
URUN-245;2016-10-01;1500
URUN-245;2016-11-01;1000
URUN-245;2016-12-01;1500
URUN-245;2017-01-01;1500
URUN-245;2017-02-01;1000
URUN-245;2017-03-01;500
URUN-245;2017-04-01;0
URUN-245;2017-05-01;1500
URUN-245;2017-06-01;2000
URUN-245;2017-07-01;0
URUN-245;2017-08-01;0
URUN-245;2017-09-01;0
URUN-245;2017-10-01;500
URUN-245;2017-11-01;0
URUN-245;2017-12-01;2000
URUN-245;2018-01-01;1000
URUN-245;2018-02-01;500
URUN-245;2018-03-01;1000
URUN-245;2018-04-01;0
URUN-245;2018-05-01;800
URUN-245;2018-06-01;1200
URUN-245;2018-07-01;1000
URUN-245;2018-08-01;1500
URUN-245;2018-09-01;1000
URUN-245;2018-10-01;1000
URUN-245;2018-11-01;0
URUN-245;2018-12-01;0
URUN-246;2015-06-01;410
URUN-246;2015-07-01;780
URUN-246;2015-08-01;1990
URUN-246;2015-09-01;480
URUN-246;2015-10-01;270
URUN-246;2015-11-01;200
URUN-246;2015-12-01;330
URUN-246;2016-01-01;260
URUN-246;2016-02-01;180
URUN-246;2016-03-01;130
URUN-246;2016-04-01;516
URUN-246;2016-05-01;200
URUN-246;2016-06-01;790
URUN-246;2016-07-01;510
URUN-246;2016-08-01;20
URUN-246;2016-09-01;300
URUN-246;2016-10-01;40
URUN-246;2016-11-01;530
URUN-246;2016-12-01;550
URUN-246;2017-01-01;450
URUN-246;2017-02-01;20
URUN-246;2017-03-01;80
URUN-246;2017-04-01;80
URUN-246;2017-05-01;180
URUN-246;2017-06-01;20
URUN-246;2017-07-01;30
URUN-246;2017-08-01;0
URUN-246;2017-09-01;100
URUN-246;2017-10-01;110
URUN-246;2017-11-01;0
URUN-246;2017-12-01;70
URUN-246;2018-01-01;80
URUN-246;2018-02-01;160
URUN-246;2018-03-01;310
URUN-246;2018-04-01;30
URUN-246;2018-05-01;400
URUN-246;2018-06-01;50
URUN-246;2018-07-01;20
URUN-246;2018-08-01;110
URUN-246;2018-09-01;320
URUN-246;2018-10-01;380
URUN-246;2018-11-01;20
URUN-246;2018-12-01;0
URUN-247;2015-03-01;4020
URUN-247;2015-04-01;2160
URUN-247;2015-05-01;5525
URUN-247;2015-06-01;3655
URUN-247;2015-07-01;10055
URUN-247;2015-08-01;10780
URUN-247;2015-09-01;2490
URUN-247;2015-10-01;10650
URUN-247;2015-11-01;7040
URUN-247;2015-12-01;780
URUN-247;2016-01-01;7280
URUN-247;2016-02-01;5195
URUN-247;2016-03-01;4440
URUN-247;2016-04-01;2117
URUN-247;2016-05-01;5970
URUN-247;2016-06-01;7169
URUN-247;2016-07-01;9175
URUN-247;2016-08-01;2950
URUN-247;2016-09-01;5195
URUN-247;2016-10-01;6995
URUN-247;2016-11-01;8395
URUN-247;2016-12-01;5050
URUN-247;2017-01-01;1530
URUN-247;2017-02-01;3820
URUN-247;2017-03-01;7935
URUN-247;2017-04-01;3370
URUN-247;2017-05-01;7025
URUN-247;2017-06-01;4700
URUN-247;2017-07-01;12910
URUN-247;2017-08-01;2780
URUN-247;2017-09-01;6015
URUN-247;2017-10-01;5790
URUN-247;2017-11-01;465
URUN-247;2017-12-01;5390
URUN-247;2018-01-01;18260
URUN-247;2018-02-01;23245
URUN-247;2018-03-01;3550
URUN-247;2018-04-01;3445
URUN-247;2018-05-01;2470
URUN-247;2018-06-01;2145
URUN-247;2018-07-01;3065
URUN-247;2018-08-01;3580
URUN-247;2018-09-01;6520
URUN-247;2018-10-01;1120
URUN-247;2018-11-01;7950
URUN-247;2018-12-01;0
URUN-248;2015-03-01;6580
URUN-248;2015-04-01;4140
URUN-248;2015-05-01;16530
URUN-248;2015-06-01;12720
URUN-248;2015-07-01;12600
URUN-248;2015-08-01;36150
URUN-248;2015-09-01;7650
URUN-248;2015-10-01;42050
URUN-248;2015-11-01;25030
URUN-248;2015-12-01;3670
URUN-248;2016-01-01;17470
URUN-248;2016-02-01;8320
URUN-248;2016-03-01;5610
URUN-248;2016-04-01;5815
URUN-248;2016-05-01;15140
URUN-248;2016-06-01;22552
URUN-248;2016-07-01;18880
URUN-248;2016-08-01;9480
URUN-248;2016-09-01;6010
URUN-248;2016-10-01;24490
URUN-248;2016-11-01;32160
URUN-248;2016-12-01;5770
URUN-248;2017-01-01;4970
URUN-248;2017-02-01;10290
URUN-248;2017-03-01;6220
URUN-248;2017-04-01;7740
URUN-248;2017-05-01;6450
URUN-248;2017-06-01;14740
URUN-248;2017-07-01;7020
URUN-248;2017-08-01;23060
URUN-248;2017-09-01;7300
URUN-248;2017-10-01;10500
URUN-248;2017-11-01;200
URUN-248;2017-12-01;860
URUN-248;2018-01-01;27830
URUN-248;2018-02-01;15340
URUN-248;2018-03-01;1820
URUN-248;2018-04-01;3350
URUN-248;2018-05-01;2990
URUN-248;2018-06-01;9810
URUN-248;2018-07-01;21000
URUN-248;2018-08-01;10180
URUN-248;2018-09-01;15580
URUN-248;2018-10-01;520
URUN-248;2018-11-01;15240
URUN-248;2018-12-01;0
URUN-249;2015-03-01;1836
URUN-249;2015-04-01;1656
URUN-249;2015-05-01;3300
URUN-249;2015-06-01;1980
URUN-249;2015-07-01;2112
URUN-249;2015-08-01;2496
URUN-249;2015-09-01;3852
URUN-249;2015-10-01;2760
URUN-249;2015-11-01;1920
URUN-249;2015-12-01;1860
URUN-249;2016-01-01;756
URUN-249;2016-02-01;4512
URUN-249;2016-03-01;1800
URUN-249;2016-04-01;2769
URUN-249;2016-05-01;5472
URUN-249;2016-06-01;6802
URUN-249;2016-07-01;7836
URUN-249;2016-08-01;3888
URUN-249;2016-09-01;3552
URUN-249;2016-10-01;4524
URUN-249;2016-11-01;8940
URUN-249;2016-12-01;7656
URUN-249;2017-01-01;6348
URUN-249;2017-02-01;1188
URUN-249;2017-03-01;1368
URUN-249;2017-04-01;3468
URUN-249;2017-05-01;9336
URUN-249;2017-06-01;324
URUN-249;2017-07-01;1356
URUN-249;2017-08-01;1872
URUN-249;2017-09-01;3348
URUN-249;2017-10-01;3612
URUN-249;2017-11-01;5628
URUN-249;2017-12-01;2496
URUN-249;2018-01-01;1872
URUN-249;2018-02-01;828
URUN-249;2018-03-01;2172
URUN-249;2018-04-01;1680
URUN-249;2018-05-01;2064
URUN-249;2018-06-01;3048
URUN-249;2018-07-01;672
URUN-249;2018-08-01;2112
URUN-249;2018-09-01;2640
URUN-249;2018-10-01;360
URUN-249;2018-11-01;948
URUN-249;2018-12-01;0
URUN-250;2015-03-01;4000
URUN-250;2015-04-01;3400
URUN-250;2015-05-01;6600
URUN-250;2015-06-01;2600
URUN-250;2015-07-01;2200
URUN-250;2015-08-01;5200
URUN-250;2015-09-01;7400
URUN-250;2015-10-01;6000
URUN-250;2015-11-01;4000
URUN-250;2015-12-01;2200
URUN-250;2016-01-01;1600
URUN-250;2016-02-01;12800
URUN-250;2016-03-01;800
URUN-250;2016-04-01;5418
URUN-250;2016-05-01;11400
URUN-250;2016-06-01;14220
URUN-250;2016-07-01;15600
URUN-250;2016-08-01;8000
URUN-250;2016-09-01;6400
URUN-250;2016-10-01;10200
URUN-250;2016-11-01;15000
URUN-250;2016-12-01;13600
URUN-250;2017-01-01;13400
URUN-250;2017-02-01;1800
URUN-250;2017-03-01;3000
URUN-250;2017-04-01;6400
URUN-250;2017-05-01;19600
URUN-250;2017-06-01;200
URUN-250;2017-07-01;1100
URUN-250;2017-08-01;4300
URUN-250;2017-09-01;6640
URUN-250;2017-10-01;7000
URUN-250;2017-11-01;10900
URUN-250;2017-12-01;4900
URUN-250;2018-01-01;2400
URUN-250;2018-02-01;1600
URUN-250;2018-03-01;6800
URUN-250;2018-04-01;1000
URUN-250;2018-05-01;5400
URUN-250;2018-06-01;3800
URUN-250;2018-07-01;2200
URUN-250;2018-08-01;6000
URUN-250;2018-09-01;6600
URUN-250;2018-10-01;0
URUN-250;2018-11-01;2000
URUN-250;2018-12-01;0
URUN-251;2015-03-01;8064
URUN-251;2015-04-01;2796
URUN-251;2015-05-01;9876
URUN-251;2015-06-01;5820
URUN-251;2015-07-01;13740
URUN-251;2015-08-01;4704
URUN-251;2015-09-01;14304
URUN-251;2015-10-01;12276
URUN-251;2015-11-01;2040
URUN-251;2015-12-01;5988
URUN-251;2016-01-01;10236
URUN-251;2016-02-01;6828
URUN-251;2016-03-01;9036
URUN-251;2016-04-01;4941
URUN-251;2016-05-01;9696
URUN-251;2016-06-01;12586
URUN-251;2016-07-01;13308
URUN-251;2016-08-01;3012
URUN-251;2016-09-01;6168
URUN-251;2016-10-01;2304
URUN-251;2016-11-01;6732
URUN-251;2016-12-01;11112
URUN-251;2017-01-01;7488
URUN-251;2017-02-01;6336
URUN-251;2017-03-01;5640
URUN-251;2017-04-01;6024
URUN-251;2017-05-01;9936
URUN-251;2017-06-01;1404
URUN-251;2017-07-01;1896
URUN-251;2017-08-01;5460
URUN-251;2017-09-01;2304
URUN-251;2017-10-01;4668
URUN-251;2017-11-01;3300
URUN-251;2017-12-01;6864
URUN-251;2018-01-01;1368
URUN-251;2018-02-01;4092
URUN-251;2018-03-01;8028
URUN-251;2018-04-01;216
URUN-251;2018-05-01;2424
URUN-251;2018-06-01;1020
URUN-251;2018-07-01;1596
URUN-251;2018-08-01;7284
URUN-251;2018-09-01;5256
URUN-251;2018-10-01;4368
URUN-251;2018-11-01;3192
URUN-251;2018-12-01;0
URUN-252;2015-03-01;37200
URUN-252;2015-04-01;16800
URUN-252;2015-05-01;37600
URUN-252;2015-06-01;15900
URUN-252;2015-07-01;50600
URUN-252;2015-08-01;26000
URUN-252;2015-09-01;47000
URUN-252;2015-10-01;53400
URUN-252;2015-11-01;8400
URUN-252;2015-12-01;27200
URUN-252;2016-01-01;24000
URUN-252;2016-02-01;46600
URUN-252;2016-03-01;24400
URUN-252;2016-04-01;23290
URUN-252;2016-05-01;31600
URUN-252;2016-06-01;35200
URUN-252;2016-07-01;51000
URUN-252;2016-08-01;21900
URUN-252;2016-09-01;21600
URUN-252;2016-10-01;15200
URUN-252;2016-11-01;55680
URUN-252;2016-12-01;25200
URUN-252;2017-01-01;22080
URUN-252;2017-02-01;17520
URUN-252;2017-03-01;24720
URUN-252;2017-04-01;11760
URUN-252;2017-05-01;44400
URUN-252;2017-06-01;6480
URUN-252;2017-07-01;7920
URUN-252;2017-08-01;22920
URUN-252;2017-09-01;12720
URUN-252;2017-10-01;16560
URUN-252;2017-11-01;11640
URUN-252;2017-12-01;21120
URUN-252;2018-01-01;18240
URUN-252;2018-02-01;15360
URUN-252;2018-03-01;33120
URUN-252;2018-04-01;1200
URUN-252;2018-05-01;14400
URUN-252;2018-06-01;6960
URUN-252;2018-07-01;1680
URUN-252;2018-08-01;17760
URUN-252;2018-09-01;24840
URUN-252;2018-10-01;17760
URUN-252;2018-11-01;15240
URUN-252;2018-12-01;0
URUN-253;2015-03-01;11454
URUN-253;2015-04-01;5520
URUN-253;2015-05-01;9714
URUN-253;2015-06-01;2538
URUN-253;2015-07-01;11922
URUN-253;2015-08-01;10290
URUN-253;2015-09-01;6702
URUN-253;2015-10-01;13698
URUN-253;2015-11-01;2454
URUN-253;2015-12-01;8238
URUN-253;2016-01-01;2448
URUN-253;2016-02-01;8964
URUN-253;2016-03-01;7788
URUN-253;2016-04-01;5868
URUN-253;2016-05-01;6240
URUN-253;2016-06-01;6258
URUN-253;2016-07-01;14952
URUN-253;2016-08-01;8604
URUN-253;2016-09-01;5600
URUN-253;2016-10-01;2682
URUN-253;2016-11-01;10914
URUN-253;2016-12-01;13704
URUN-253;2017-01-01;3918
URUN-253;2017-02-01;1866
URUN-253;2017-03-01;4434
URUN-253;2017-04-01;2178
URUN-253;2017-05-01;9900
URUN-253;2017-06-01;2316
URUN-253;2017-07-01;978
URUN-253;2017-08-01;5562
URUN-253;2017-09-01;2820
URUN-253;2017-10-01;3000
URUN-253;2017-11-01;6720
URUN-253;2017-12-01;3876
URUN-253;2018-01-01;3618
URUN-253;2018-02-01;3738
URUN-253;2018-03-01;7968
URUN-253;2018-04-01;504
URUN-253;2018-05-01;4758
URUN-253;2018-06-01;4782
URUN-253;2018-07-01;138
URUN-253;2018-08-01;1524
URUN-253;2018-09-01;6348
URUN-253;2018-10-01;3870
URUN-253;2018-11-01;3552
URUN-253;2018-12-01;0
URUN-254;2017-05-01;48
URUN-254;2017-06-01;42
URUN-254;2017-07-01;0
URUN-254;2017-08-01;348
URUN-254;2017-09-01;174
URUN-254;2017-10-01;972
URUN-254;2017-11-01;156
URUN-254;2017-12-01;162
URUN-254;2018-01-01;924
URUN-254;2018-02-01;210
URUN-254;2018-03-01;648
URUN-254;2018-04-01;72
URUN-254;2018-05-01;306
URUN-254;2018-06-01;282
URUN-254;2018-07-01;78
URUN-254;2018-08-01;84
URUN-254;2018-09-01;672
URUN-254;2018-10-01;282
URUN-254;2018-11-01;300
URUN-254;2018-12-01;96
URUN-255;2015-03-01;3387
URUN-255;2015-04-01;1370
URUN-255;2015-05-01;1414
URUN-255;2015-06-01;1144
URUN-255;2015-07-01;3464
URUN-255;2015-08-01;574
URUN-255;2015-09-01;930
URUN-255;2015-10-01;1924
URUN-255;2015-11-01;240
URUN-255;2015-12-01;389
URUN-255;2016-01-01;596
URUN-255;2016-02-01;948
URUN-255;2016-03-01;1290
URUN-255;2016-04-01;2315
URUN-255;2016-05-01;1736
URUN-255;2016-06-01;2670
URUN-255;2016-07-01;981
URUN-255;2016-08-01;1584
URUN-255;2016-09-01;1901
URUN-255;2016-10-01;1268
URUN-255;2016-11-01;1816
URUN-255;2016-12-01;1192
URUN-255;2017-01-01;1356
URUN-255;2017-02-01;872
URUN-255;2017-03-01;1764
URUN-255;2017-04-01;1164
URUN-255;2017-05-01;1003
URUN-255;2017-06-01;796
URUN-255;2017-07-01;852
URUN-255;2017-08-01;424
URUN-255;2017-09-01;1408
URUN-255;2017-10-01;964
URUN-255;2017-11-01;500
URUN-255;2017-12-01;364
URUN-255;2018-01-01;1136
URUN-255;2018-02-01;1180
URUN-255;2018-03-01;804
URUN-255;2018-04-01;320
URUN-255;2018-05-01;680
URUN-255;2018-06-01;1928
URUN-255;2018-07-01;836
URUN-255;2018-08-01;704
URUN-255;2018-09-01;1460
URUN-255;2018-10-01;0
URUN-255;2018-11-01;140
URUN-255;2018-12-01;0
URUN-256;2015-03-01;327750
URUN-256;2015-04-01;307500
URUN-256;2015-05-01;188000
URUN-256;2015-06-01;122750
URUN-256;2015-07-01;665500
